,60.00%,80.00%,90.00%,99.00%
6090,1.471302,3.520436,9.155433,156.631746
6100,1.470036,3.520041,9.154955,156.671007
6110,1.469059,3.516729,9.144591,156.702966
6120,1.468530,3.514326,9.131580,156.721335
6130,1.468392,3.510572,9.125853,156.710531
6140,1.467270,3.510471,9.120372,156.676260
6150,1.465829,3.511608,9.110905,156.631436
6160,1.465980,3.510388,9.112555,156.606122
6170,1.466225,3.510687,9.110285,156.582794
6180,1.465555,3.511144,9.098327,156.547736
6190,1.465068,3.508381,9.093496,156.506294
6200,1.464123,3.518265,9.081540,156.443671
6210,1.465064,3.528728,9.074831,156.381527
6220,1.465025,3.534833,9.069614,156.338798
6230,1.467524,3.538779,9.063494,156.290831
6240,1.466481,3.547438,9.061737,156.225661
6250,1.467370,3.548597,9.060827,156.144590
6260,1.467615,3.547573,9.055509,156.055105
6270,1.467823,3.544633,9.044230,155.979955
6280,1.466386,3.542649,9.036118,155.900418
6290,1.465574,3.547766,9.028580,155.826175
6300,1.465323,3.551511,9.025082,155.772203
6310,1.464331,3.559992,9.025664,155.715733
6320,1.464017,3.566124,9.030635,155.667912
6330,1.463883,3.562299,9.055595,155.649125
6340,1.465169,3.563294,9.075456,155.631990
6350,1.464906,3.560881,9.089597,155.610134
6360,1.464149,3.563990,9.082401,155.592250
6370,1.463635,3.561140,9.075171,155.552864
6380,1.462529,3.560916,9.066186,155.508199
6390,1.462848,3.558343,9.057923,155.448997
6400,1.464599,3.555956,9.057660,155.400067
6410,1.463835,3.553438,9.053134,155.347747
6420,1.462660,3.551328,9.041588,155.268968
6430,1.466060,3.551174,9.030402,155.166606
6440,1.465832,3.552805,9.031686,155.090894
6450,1.465209,3.550729,9.021584,155.009982
6460,1.465051,3.551083,9.010399,154.917816
6470,1.464930,3.548665,8.999576,154.833329
6480,1.463872,3.544543,8.990446,154.757327
6490,1.463989,3.542386,8.979357,154.682367
6500,1.463543,3.539755,8.971357,154.618379
6510,1.462351,3.537453,8.959866,154.560260
6520,1.462517,3.536342,8.949383,154.502813
6530,1.464955,3.538303,8.941496,154.439699
6540,1.465396,3.547701,8.931619,154.390582
6550,1.465388,3.551043,8.920548,154.353069
6560,1.466467,3.548644,8.908389,154.305736
6570,1.467936,3.544695,8.898526,154.248683
6580,1.469295,3.545451,8.888478,154.204163
6590,1.468564,3.541821,8.878723,154.158789
6600,1.472694,3.540951,8.866701,154.102405
6610,1.471664,3.541486,8.858384,154.045207
6620,1.470689,3.537944,8.849108,153.977920
6630,1.470219,3.536089,8.839269,153.901962
6640,1.469189,3.532940,8.828551,153.838208
6650,1.470040,3.530398,8.819958,153.787737
6660,1.473422,3.527787,8.811501,153.744005
6670,1.472475,3.526583,8.802936,153.710861
6680,1.472423,3.524997,8.793412,153.687342
6690,1.474922,3.523176,8.785058,153.687594
6700,1.474924,3.520258,8.775124,153.701026
6710,1.474078,3.518002,8.769259,153.697763
6720,1.472896,3.517126,8.767448,153.680912
6730,1.477087,3.514847,8.759907,153.682413
6740,1.476892,3.514333,8.753551,153.700732
6750,1.477381,3.512379,8.753951,153.715912
6760,1.479575,3.514644,8.743736,153.710909
6770,1.481714,3.518413,8.734740,153.693024
6780,1.481421,3.516573,8.724337,153.678507
6790,1.481026,3.515285,8.713994,153.665940
6800,1.479746,3.514432,8.704011,153.649643
6810,1.478880,3.513928,8.701004,153.611458
6820,1.477767,3.515985,8.691398,153.577504
6830,1.476836,3.519313,8.685899,153.532329
6840,1.476025,3.519417,8.676167,153.500214
6850,1.475645,3.518345,8.666970,153.486963
6860,1.475487,3.518568,8.658125,153.469655
6870,1.474879,3.518191,8.657559,153.443720
6880,1.473868,3.516019,8.662426,153.430606
6890,1.474564,3.514731,8.682618,153.411063
6900,1.476480,3.513292,8.710888,153.391810
6910,1.476672,3.513230,8.732200,153.381036
6920,1.476128,3.510223,8.754558,153.343503
6930,1.476388,3.506624,8.748235,153.291543
6940,1.476157,3.509164,8.741471,153.250335
6950,1.477595,3.509020,8.733074,153.222385
6960,1.476578,3.506780,8.731409,153.212822
6970,1.476763,3.509007,8.734419,153.193838
6980,1.477033,3.514028,8.734724,153.190193
6990,1.476930,3.511629,8.738342,153.201898
7000,1.477171,3.509982,8.752055,153.217553
7010,1.475665,3.506405,8.771893,153.236692
7020,1.475772,3.504259,8.797627,153.240330
7030,1.475053,3.516573,8.825366,153.228120
7040,1.474767,3.534033,8.856055,153.214332
7050,1.476775,3.547802,8.868859,153.189221
7060,1.476268,3.543850,8.861701,153.180775
7070,1.475699,3.541146,8.854576,153.178001
7080,1.477594,3.539660,8.847065,153.175818
7090,1.477506,3.537325,8.856163,153.155905
7100,1.476618,3.538092,8.853894,153.125074
7110,1.477206,3.535148,8.843733,153.090467
7120,1.477740,3.533703,8.842931,153.040247
7130,1.477609,3.534372,8.853398,153.001104
7140,1.477743,3.532260,8.858652,152.960728
7150,1.477148,3.534204,8.861212,152.905639
7160,1.476562,3.534868,8.867876,152.841888
7170,1.475741,3.534085,8.880395,152.785219
7180,1.475545,3.533465,8.886839,152.721056
7190,1.474669,3.532688,8.883534,152.636692
7200,1.474669,3.536759,8.884961,152.531375
7210,1.473532,3.540460,8.891423,152.434799
7220,1.473353,3.543646,8.892505,152.333789
7230,1.472874,3.546968,8.885600,152.240257
7240,1.472135,3.549836,8.878066,152.151034
7250,1.472599,3.561459,8.871046,152.088845
7260,1.473927,3.572062,8.865893,152.038429
7270,1.476183,3.572169,8.874031,151.974571
7280,1.477741,3.568627,8.873773,151.907444
7290,1.477133,3.568842,8.869598,151.839926
7300,1.477765,3.567593,8.862876,151.755400
7310,1.477828,3.566308,8.853170,151.656032
7320,1.477557,3.567007,8.844308,151.555456
7330,1.477073,3.563827,8.841603,151.448297
7340,1.477306,3.560814,8.833925,151.337840
7350,1.476721,3.557904,8.829329,151.224970
7360,1.475869,3.562592,8.823776,151.114339
7370,1.474813,3.563516,8.814589,150.988172
7380,1.474007,3.560181,8.807734,150.864730
7390,1.473038,3.557947,8.819370,150.757956
7400,1.472652,3.554606,8.835934,150.670117
7410,1.472791,3.564590,8.839563,150.588870
7420,1.472945,3.569888,8.832520,150.506670
7430,1.472591,3.568092,8.836120,150.434077
7440,1.471753,3.566322,8.841127,150.345332
7450,1.473373,3.575238,8.832630,150.269456
7460,1.472645,3.575146,8.825967,150.189172
7470,1.473350,3.572894,8.824220,150.111231
7480,1.474328,3.575230,8.817556,150.037036
7490,1.476059,3.574526,8.825928,149.956746
7500,1.475747,3.572082,8.850311,149.880182
7510,1.475024,3.572463,8.876250,149.817941
7520,1.474014,3.569672,8.893038,149.740038
7530,1.473585,3.573888,8.901256,149.650067
7540,1.473804,3.583096,8.896302,149.552147
7550,1.473328,3.597983,8.887370,149.459530
7560,1.472564,3.598263,8.887049,149.373702
7570,1.472061,3.598081,8.884411,149.285642
7580,1.470806,3.596237,8.879056,149.191959
7590,1.470952,3.594058,8.873970,149.103038
7600,1.471499,3.595555,8.866865,149.005213
7610,1.473464,3.593530,8.857090,148.908535
7620,1.474021,3.590370,8.848837,148.817673
7630,1.472791,3.587054,8.839534,148.733316
7640,1.471996,3.585642,8.847126,148.645424
7650,1.472385,3.584411,8.864854,148.568150
7660,1.471965,3.581072,8.862826,148.495900
7670,1.471579,3.579942,8.854745,148.436544
7680,1.470645,3.578133,8.846705,148.382230
7690,1.470780,3.577364,8.838618,148.327258
7700,1.470251,3.578799,8.840912,148.263237
7710,1.469415,3.578431,8.856857,148.201556
7720,1.469960,3.577285,8.862674,148.140076
7730,1.469621,3.578849,8.860789,148.097223
7740,1.469191,3.585509,8.876679,148.069665
7750,1.468327,3.584260,8.891165,148.045823
7760,1.468070,3.583017,8.908660,148.027065
7770,1.468322,3.585537,8.921244,148.003942
7780,1.471288,3.584504,8.937786,147.985449
7790,1.470860,3.582051,8.935325,147.974632
7800,1.470507,3.579221,8.927079,147.967208
7810,1.470395,3.577349,8.917817,147.946546
7820,1.469413,3.589269,8.910769,147.925233
7830,1.469094,3.611074,8.905627,147.901309
7840,1.468702,3.618259,8.903905,147.888726
7850,1.468989,3.617138,8.895691,147.876618
7860,1.468105,3.614008,8.888699,147.871535
7870,1.468908,3.612325,8.886267,147.878007
7880,1.468413,3.611214,8.886855,147.899760
7890,1.467903,3.614778,8.880064,147.933005
7900,1.467457,3.614400,8.871131,147.959892
7910,1.466819,3.612299,8.873689,147.990167
7920,1.466848,3.614518,8.878243,148.019447
7930,1.466390,3.617706,8.872725,148.065342
7940,1.465670,3.636696,8.863998,148.118924
7950,1.465060,3.647697,8.858373,148.178832
7960,1.465740,3.644994,8.852391,148.236675
7970,1.464797,3.645196,8.853571,148.289252
7980,1.464453,3.643253,8.844692,148.325401
7990,1.464664,3.654035,8.841901,148.345776
8000,1.463980,3.668482,8.845097,148.364715
8010,1.463534,3.678757,8.843115,148.393884
8020,1.465496,3.677059,8.836407,148.433084
8030,1.466061,3.675070,8.830400,148.475220
8040,1.466003,3.672358,8.826156,148.526768
8050,1.467378,3.687246,8.820199,148.572668
8060,1.466526,3.694645,8.813500,148.606852
8070,1.466473,3.692223,8.806564,148.645595
8080,1.466130,3.690670,8.800451,148.689823
8090,1.465747,3.691296,8.804708,148.727946
8100,1.466433,3.691503,8.804611,148.751442
8110,1.465416,3.689305,8.807446,148.779290
8120,1.465534,3.685701,8.807768,148.830335
8130,1.465258,3.688366,8.801868,148.890827
8140,1.464743,3.688473,8.802735,148.959754
8150,1.464247,3.685979,8.804130,149.030712
8160,1.464016,3.683243,8.795788,149.110920
8170,1.463960,3.683244,8.793788,149.201292
8180,1.463268,3.681115,8.807408,149.288742
8190,1.462982,3.680625,8.817499,149.370195
8200,1.462557,3.677812,8.836499,149.465015
8210,1.464118,3.677238,8.852450,149.550780
8220,1.463984,3.674262,8.867317,149.643076
8230,1.463480,3.671934,8.872100,149.749111
8240,1.463652,3.671011,8.890531,149.853397
8250,1.463928,3.670144,8.911943,149.981420
8260,1.465229,3.669001,8.934766,150.109984
8270,1.464313,3.668095,8.947026,150.249807
8280,1.465702,3.669555,8.953053,150.402851
8290,1.465327,3.680183,8.963737,150.552808
8300,1.465727,3.677388,8.967706,150.689783
8310,1.465383,3.674605,8.967708,150.836999
8320,1.466773,3.671322,8.974670,150.995909
8330,1.466525,3.668314,8.993763,151.166021
8340,1.466092,3.669181,9.002576,151.332269
8350,1.466839,3.667341,9.008232,151.487009
8360,1.467355,3.665085,9.006949,151.646161
8370,1.469281,3.666870,9.005069,151.822132
8380,1.468228,3.664664,9.007478,152.007357
8390,1.467475,3.665307,8.999164,152.184361
8400,1.468690,3.669545,8.994524,152.362175
8410,1.469726,3.669990,8.987813,152.550023
8420,1.469136,3.668281,8.981806,152.739505
8430,1.468456,3.671123,8.978324,152.926051
8440,1.469135,3.673111,8.971355,153.108874
8450,1.468767,3.669750,8.964633,153.305317
8460,1.468904,3.667018,8.957313,153.506923
8470,1.468242,3.665963,8.950453,153.702276
8480,1.469124,3.668155,8.945836,153.891773
8490,1.468776,3.671777,8.938164,154.086471
8500,1.469433,3.669347,8.929726,154.272915
8510,1.471151,3.667293,8.924162,154.453593
8520,1.471323,3.664182,8.919138,154.626586
8530,1.471133,3.667879,8.916314,154.779368
8540,1.470350,3.670465,8.911183,154.922223
8550,1.469826,3.669072,8.905518,155.069078
8560,1.469029,3.673504,8.900097,155.232132
8570,1.468703,3.675091,8.896361,155.407908
8580,1.468081,3.673067,8.892896,155.602568
8590,1.468839,3.670608,8.889001,155.815272
8600,1.468665,3.669309,8.880825,156.020403
8610,1.467916,3.667982,8.871582,156.211046
8620,1.467920,3.667402,8.866178,156.388081
8630,1.468106,3.669577,8.863457,156.553945
8640,1.468347,3.668300,8.854782,156.713672
8650,1.467835,3.667133,8.848613,156.862331
8660,1.467386,3.667938,8.840846,157.002419
8670,1.467169,3.666595,8.841701,157.138870
8680,1.466191,3.665659,8.850944,157.276200
8690,1.466237,3.663185,8.852612,157.420542
8700,1.469619,3.665027,8.857854,157.567087
8710,1.469135,3.663573,8.883040,157.709895
8720,1.470320,3.661554,8.903966,157.857875
8730,1.470455,3.658797,8.899288,157.998461
8740,1.469635,3.658081,8.892604,158.143463
8750,1.469156,3.656112,8.886498,158.301176
8760,1.468780,3.656434,8.879380,158.456098
8770,1.467752,3.664247,8.873835,158.607842
8780,1.467094,3.665917,8.871716,158.754532
8790,1.467084,3.665307,8.862630,158.906097
8800,1.466858,3.667251,8.859654,159.064281
8810,1.466680,3.666570,8.857660,159.227659
8820,1.466889,3.664022,8.854201,159.374202
8830,1.466996,3.664003,8.847773,159.524790
8840,1.469437,3.663487,8.842160,159.673645
8850,1.468484,3.662027,8.841485,159.822369
8860,1.468148,3.659701,8.844461,159.968513
8870,1.470077,3.656651,8.839493,160.122457
8880,1.469745,3.659550,8.832854,160.278853
8890,1.469140,3.658661,8.827212,160.452074
8900,1.469073,3.658760,8.819763,160.619848
8910,1.469105,3.664512,8.819701,160.781691
8920,1.468759,3.665272,8.829781,160.931939
8930,1.468396,3.663277,8.832422,161.092649
8940,1.468446,3.661159,8.824855,161.262738
8950,1.468458,3.663739,8.818004,161.439001
8960,1.468442,3.662513,8.822254,161.628282
8970,1.467790,3.660570,8.816455,161.834479
8980,1.467905,3.660643,8.810155,162.044375
8990,1.469026,3.660810,8.806494,162.261253
9000,1.469703,3.663245,8.809387,162.474504
9010,1.468976,3.665173,8.810501,162.692335
9020,1.470227,3.662659,8.802688,162.919515
9030,1.470905,3.661934,8.796282,163.135038
9040,1.470321,3.659957,8.790775,163.336872
9050,1.471202,3.657188,8.788648,163.533212
9060,1.471542,3.656155,8.782476,163.727310
9070,1.472840,3.653905,8.780634,163.913884
9080,1.472796,3.654691,8.773084,164.084098
9090,1.472634,3.652336,8.764678,164.248573
9100,1.471940,3.652542,8.757593,164.401790
9110,1.472411,3.651944,8.751403,164.537251
9120,1.471769,3.656033,8.744257,164.680148
9130,1.472302,3.666630,8.741743,164.849189
9140,1.474876,3.665656,8.738068,165.027007
9150,1.478497,3.662968,8.738798,165.206542
9160,1.480454,3.666745,8.738199,165.380638
9170,1.480923,3.665742,8.733003,165.557302
9180,1.480356,3.663408,8.725924,165.734017
9190,1.480083,3.663757,8.718476,165.916331
9200,1.480717,3.661033,8.716074,166.096720
9210,1.480648,3.659562,8.718984,166.267181
9220,1.479887,3.661241,8.716980,166.428081
9230,1.479045,3.662600,8.714164,166.597516
9240,1.480451,3.666081,8.710969,166.780208
9250,1.480201,3.665389,8.706005,166.953455
9260,1.479644,3.664427,8.706850,167.134288
9270,1.479768,3.664135,8.704747,167.313610
9280,1.479328,3.661421,8.716786,167.464749
9290,1.479536,3.659692,8.739554,167.616881
9300,1.479519,3.657007,8.763442,167.760225
9310,1.479014,3.654378,8.782879,167.880582
9320,1.478015,3.651222,8.801193,168.000795
9330,1.477883,3.649534,8.815586,168.116619
9340,1.479087,3.648758,8.825791,168.235533
9350,1.478666,3.646240,8.849512,168.346831
9360,1.477992,3.646735,8.878812,168.460260
9370,1.477935,3.649496,8.895362,168.574438
9380,1.478426,3.646583,8.896535,168.692369
9390,1.480371,3.644563,8.897820,168.812046
9400,1.481164,3.642763,8.906680,168.937069
9410,1.482252,3.642795,8.908519,169.060089
9420,1.482557,3.641744,8.902116,169.174282
9430,1.482378,3.639723,8.895698,169.288066
9440,1.482027,3.638301,8.888361,169.388952
9450,1.482160,3.636218,8.882832,169.488339
9460,1.482442,3.634500,8.879507,169.579312
9470,1.482566,3.635155,8.883779,169.658919
9480,1.482664,3.633465,8.900565,169.723075
9490,1.482088,3.633494,8.897761,169.790782
9500,1.482185,3.634508,8.898839,169.871105
9510,1.481598,3.634429,8.913675,169.954834
9520,1.485403,3.637195,8.926087,170.047577
9530,1.485569,3.635209,8.931664,170.150362
9540,1.485553,3.635618,8.932103,170.247930
9550,1.484590,3.633703,8.929370,170.340939
9560,1.484065,3.631511,8.935629,170.425530
9570,1.483848,3.631556,8.931222,170.505435
9580,1.484069,3.639134,8.922906,170.579825
9590,1.483523,3.648374,8.918900,170.642622
9600,1.484464,3.669084,8.918250,170.702385
9610,1.484008,3.682022,8.911474,170.755205
9620,1.483387,3.688471,8.909940,170.800822
9630,1.482974,3.686431,8.905190,170.847732
9640,1.482671,3.683745,8.900086,170.906027
9650,1.482303,3.684392,8.898154,170.967877
9660,1.481858,3.690383,8.893839,171.027300
9670,1.481954,3.688071,8.891642,171.075783
9680,1.481107,3.694882,8.893160,171.133280
9690,1.480594,3.691873,8.897651,171.195868
9700,1.479683,3.690231,8.893650,171.267244
9710,1.478882,3.688018,8.889853,171.346007
9720,1.478690,3.686078,8.900097,171.419415
9730,1.478649,3.686515,8.913782,171.489991
9740,1.477874,3.684784,8.918157,171.569003
9750,1.477192,3.685352,8.916817,171.640309
9760,1.477846,3.696243,8.915291,171.717778
9770,1.477250,3.698494,8.911568,171.791628
9780,1.477364,3.696308,8.907537,171.856305
9790,1.476996,3.698859,8.905486,171.912369
9800,1.476554,3.698059,8.908166,171.960550
9810,1.476281,3.700773,8.914323,172.009077
9820,1.476303,3.703342,8.914200,172.070687
9830,1.480092,3.706593,8.907373,172.131441
9840,1.480823,3.704320,8.901361,172.198165
9850,1.480016,3.707315,8.894344,172.275409
9860,1.481735,3.708524,8.890561,172.353508
9870,1.482551,3.706767,8.884834,172.429225
9880,1.481691,3.708784,8.878986,172.501979
9890,1.481727,3.706377,8.876795,172.582072
9900,1.481343,3.704821,8.878375,172.670941
9910,1.480812,3.708192,8.883575,172.757845
9920,1.481404,3.715544,8.883236,172.844648
9930,1.481201,3.714711,8.877944,172.944894
9940,1.481686,3.714985,8.874041,173.043369
9950,1.481266,3.713573,8.873268,173.138479
9960,1.481013,3.715721,8.870247,173.250751
9970,1.480478,3.717547,8.864248,173.374418
9980,1.480194,3.717451,8.864316,173.502939
9990,1.481205,3.715496,8.858259,173.627345
10000,1.481672,3.713657,8.862531,173.755337
10010,1.481420,3.712989,8.865714,173.900919
10020,1.481551,3.712059,8.864728,174.041929
10030,1.481186,3.710612,8.874534,174.174869
10040,1.480623,3.716201,8.875592,174.300119
10050,1.479941,3.731244,8.871982,174.420314
10060,1.479556,3.730791,8.864850,174.540284
10070,1.478799,3.730814,8.858822,174.647364
10080,1.478255,3.729952,8.853965,174.742926
10090,1.478785,3.729340,8.864102,174.828372
10100,1.479045,3.728892,8.885988,174.913667
10110,1.479565,3.731321,8.901423,174.993945
10120,1.479826,3.729879,8.913746,175.073056
10130,1.480236,3.727398,8.924380,175.141910
10140,1.483143,3.726480,8.933704,175.221837
10150,1.483385,3.727242,8.938607,175.306819
10160,1.482602,3.727619,8.940677,175.395252
10170,1.482981,3.725655,8.937806,175.483966
10180,1.483234,3.725732,8.930229,175.575766
10190,1.482778,3.723929,8.924949,175.653501
10200,1.482175,3.721928,8.921958,175.732637
10210,1.481935,3.720084,8.918283,175.804176
10220,1.481214,3.719594,8.917358,175.868741
10230,1.480525,3.723601,8.909806,175.941803
10240,1.480299,3.722961,8.904674,176.019855
10250,1.480379,3.722923,8.904397,176.105835
10260,1.479755,3.723862,8.911826,176.182658
